Prod ID;Produit;Prix Unitaire;Coût;Cat;Sous Cat
TEC-PH-10000004;Belkin iPhone and iPad Lightning Cable;14.99;11.1;Technology;Phones
TEC-PH-10000011;PureGear Roll-On Screen Protector;19.99;10.4;Technology;Phones
TEC-PH-10000038;Jawbone MINI JAMBOX Wireless Bluetooth Speaker;136.98;131.5;Technology;Phones
TEC-PH-10000127;iOttie XL Car Mount;19.99;19.6;Technology;Phones
TEC-PH-10000141;Clearsounds A400;65.99;48.8;Technology;Phones
TEC-PH-10000148;Cyber Acoustics AC-202b Speech Recognition Stereo Headset;12.99;12.7;Technology;Phones
TEC-PH-10000149;Cisco SPA525G2 IP Phone - Wireless;19.95;14.8;Technology;Phones
TEC-PH-10000169;ARKON Windshield Dashboard Air Vent Car Mount Holder;16.95;16.6;Technology;Phones
TEC-PH-10000193;Jensen SMPS-640 - speaker phone;45.98;34;Technology;Phones
TEC-PH-10000213;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;31.01;22.3;Technology;Phones
TEC-PH-10000215;Plantronics Cordless Phone Headset with In-line Volume - M214C;34.95;25.5;Technology;Phones
TEC-PH-10000307;Shocksock Galaxy S4 Armband;10.95;10.5;Technology;Phones
TEC-PH-10000347;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;4.95;3.6;Technology;Phones
TEC-PH-10000369;HTC One Mini;125.99;90.7;Technology;Phones
TEC-PH-10000376;Square Credit Card Reader;9.99;7.4;Technology;Phones
TEC-PH-10000439;GE DSL Phone Line Filter;39.99;28.4;Technology;Phones
TEC-PH-10000441;VTech DS6151;125.99;90.7;Technology;Phones
TEC-PH-10000455;GE 30522EE2;115.99;82.4;Technology;Phones
TEC-PH-10000486;Plantronics HL10 Handset Lifter;115.99;82.4;Technology;Phones
TEC-PH-10000526;Vtech CS6719;95.99;69.1;Technology;Phones
TEC-PH-10000560;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);349.99;252;Technology;Phones
TEC-PH-10000562;Samsung Convoy 3;110.99;79.9;Technology;Phones
TEC-PH-10000576;AT&T 1080 Corded phone;136.99;100;Technology;Phones
TEC-PH-10000586;AT&T SB67148 SynJ;65.99;48.2;Technology;Phones
TEC-PH-10000673;Plantronics Voyager Pro HD - Bluetooth Headset;64.99;33.8;Technology;Phones
TEC-PH-10000675;Panasonic KX TS3282B Corded phone;81.99;60.7;Technology;Phones
TEC-PH-10000702;"Square Credit Card Reader. 4 1/2"" x 4 1/2"" x 1"". White";9.99;5.3;Technology;Phones
TEC-PH-10000730;Samsung Galaxy S4 Active;499.99;370;Technology;Phones
TEC-PH-10000895;Polycom VVX 310 VoIP phone;179.99;133.2;Technology;Phones
TEC-PH-10000912;Anker 24W Portable Micro USB Car Charger;10.99;5.9;Technology;Phones
TEC-PH-10000923;Belkin SportFit Armband For iPhone 5s/5c. Fuchsia;14.99;7.6;Technology;Phones
TEC-PH-10000984;Panasonic KX-TG9471B;195.99;141.1;Technology;Phones
TEC-PH-10001051;HTC One;99.99;71;Technology;Phones
TEC-PH-10001061;Apple iPhone 5C;99.99;74;Technology;Phones
TEC-PH-10001079;Polycom SoundPoint Pro SE-225 Corded phone;118.99;85.7;Technology;Phones
TEC-PH-10001128;Motorola Droid Maxx;149.99;108;Technology;Phones
TEC-PH-10001198;Avaya 4621SW VoIP phone;73.95;52.5;Technology;Phones
TEC-PH-10001254;Jabra BIZ 2300 Duo QD Duo Corded Headset;126.99;94;Technology;Phones
TEC-PH-10001299;Polycom CX300 Desktop Phone USB VoIP phone;149.99;108;Technology;Phones
TEC-PH-10001300;iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5. 4S 4;20.95;15.1;Technology;Phones
TEC-PH-10001305;Panasonic KX TS208W Corded phone;48.99;35.3;Technology;Phones
TEC-PH-10001336;Digium D40 VoIP phone;128.99;91.6;Technology;Phones
TEC-PH-10001363;Apple iPhone 5S;569.99;399;Technology;Phones
TEC-PH-10001425;Mophie Juice Pack Helium for iPhone;79.99;57.6;Technology;Phones
TEC-PH-10001433;Cisco Small Business SPA 502G VoIP phone;102.57;74.9;Technology;Phones
TEC-PH-10001448;Anker Astro 15000mAh USB Portable Charger;49.99;48;Technology;Phones
TEC-PH-10001459;Samsung Galaxy Mega 6.3;419.99;310.8;Technology;Phones
TEC-PH-10001468;Panasonic Business Telephones KX-T7736;182.02;127.4;Technology;Phones
TEC-PH-10001494;Polycom CX600 IP Phone VoIP phone;299.95;219;Technology;Phones
TEC-PH-10001527;Plantronics MX500i Earset;42.95;41.7;Technology;Phones
TEC-PH-10001530;Cisco Unified IP Phone 7945G VoIP phone;340.99;255.7;Technology;Phones
TEC-PH-10001536;Spigen Samsung Galaxy S5 Case Wallet;16.99;12.6;Technology;Phones
TEC-PH-10001552;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;11.96;8.6;Technology;Phones
TEC-PH-10001557;Pyle PMP37LED;95.99;70.1;Technology;Phones
TEC-PH-10001578;Polycom SoundStation2 EX Conference phone;404.95;287.5;Technology;Phones
TEC-PH-10001580;Logitech Mobile Speakerphone P710e - speaker phone;134.98;98.5;Technology;Phones
TEC-PH-10001615;AT&T CL82213;28.99;20.6;Technology;Phones
TEC-PH-10001619;LG G3;195.99;139.2;Technology;Phones
TEC-PH-10001644;BlueLounge Milo Smartphone Stand. White/Metallic;29.99;21.6;Technology;Phones
TEC-PH-10001700;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;65.99;48.2;Technology;Phones
TEC-PH-10001750;Samsung Rugby III;65.99;48.2;Technology;Phones
TEC-PH-10001760;Bose SoundLink Bluetooth Speaker;199;105.5;Technology;Phones
TEC-PH-10001795;ClearOne CHATAttach 160 - speaker phone;619.99;434;Technology;Phones
TEC-PH-10001809;Panasonic KX T7736-B Digital phone;149.95;112.5;Technology;Phones
TEC-PH-10001817;Wilson Electronics DB Pro Signal Booster;358;261.3;Technology;Phones
TEC-PH-10001819;Innergie mMini Combo Duo USB Travel Charging Kit;44.99;23.4;Technology;Phones
TEC-PH-10001835;Jawbone JAMBOX Wireless Bluetooth Speaker;157.99;82.2;Technology;Phones
TEC-PH-10001870;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;61.23;45.9;Technology;Phones
TEC-PH-10001918;Nortel Business Series Terminal T7208 Digital phone;138.99;100.1;Technology;Phones
TEC-PH-10001924;iHome FM Clock Radio with Lightning Dock;69.99;52.5;Technology;Phones
TEC-PH-10001944;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;145.95;102.2;Technology;Phones
TEC-PH-10001949;Cisco SPA 501G IP Phone;88.95;65.8;Technology;Phones
TEC-PH-10002033;Konftel 250 Conference phone - Charcoal black;284.82;210.8;Technology;Phones
TEC-PH-10002070;Griffin GC36547 PowerJolt SE Lightning Charger;22.49;15.7;Technology;Phones
TEC-PH-10002075;AT&T EL51110 DECT;125.99;89.5;Technology;Phones
TEC-PH-10002085;Clarity 53712;65.99;48.8;Technology;Phones
TEC-PH-10002103;Jabra SPEAK 410;93.99;67.7;Technology;Phones
TEC-PH-10002114;Xiaomi Mi3;569.99;421.8;Technology;Phones
TEC-PH-10002115;Plantronics 81402;65.99;48.8;Technology;Phones
TEC-PH-10002170;ClearSounds CSC500 Amplified Spirit Phone Corded phone;69.99;50.4;Technology;Phones
TEC-PH-10002185;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;6.95;3.8;Technology;Phones
TEC-PH-10002200;Samsung Galaxy Note 2;459.99;331.2;Technology;Phones
TEC-PH-10002262;LG Electronics Tone+ HBS-730 Bluetooth Headset;59.51;42.8;Technology;Phones
TEC-PH-10002275;Mitel 5320 IP Phone VoIP phone;188.99;136.1;Technology;Phones
TEC-PH-10002293;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;19.99;14.4;Technology;Phones
TEC-PH-10002310;Panasonic KX T7731-B Digital phone;99.99;73;Technology;Phones
TEC-PH-10002350;Apple EarPods with Remote and Mic;27.99;20.2;Technology;Phones
TEC-PH-10002352;Avaya IP Phone 1140E VoIP phone;278.99;206.5;Technology;Phones
TEC-PH-10002365;Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S;8.78;6.5;Technology;Phones
TEC-PH-10002398;AT&T 1070 Corded Phone;111.49;78;Technology;Phones
TEC-PH-10002415;Polycom VoiceStation 500 Conference phone;294.95;221.2;Technology;Phones
TEC-PH-10002447;AT&T CL83451 4-Handset Telephone;205.99;146.3;Technology;Phones
TEC-PH-10002468;Plantronics CS 50-USB - headset - Convertible. Monaural;135.99;99.3;Technology;Phones
TEC-PH-10002483;Motorola Moto X;339.99;248.2;Technology;Phones
TEC-PH-10002496;Cisco SPA301;155.99;109.2;Technology;Phones
TEC-PH-10002538;Grandstream GXP1160 VoIP phone;37.91;26.9;Technology;Phones
TEC-PH-10002549;Polycom SoundPoint IP 450 VoIP phone;225.86;167.1;Technology;Phones
TEC-PH-10002555;Nortel Meridian M5316 Digital phone;258.95;191.6;Technology;Phones
TEC-PH-10002563;Adtran 1202752G1;125.99;93.2;Technology;Phones
TEC-PH-10002564;OtterBox Defender Series Case - Samsung Galaxy S4;29.99;21;Technology;Phones
TEC-PH-10002583;iOttie HLCRIO102 Car Mount;19.99;19;Technology;Phones
TEC-PH-10002584;Samsung Galaxy S4;625.99;438.2;Technology;Phones
TEC-PH-10002597;Xblue XB-1670-86 X16 Small Office Telephone - Titanium;125.99;94.5;Technology;Phones
TEC-PH-10002624;Samsung Galaxy S4 Mini;469.99;333.7;Technology;Phones
TEC-PH-10002645;LG G2;499.99;375;Technology;Phones
TEC-PH-10002660;Nortel Networks T7316 E Nt8 B27;67.99;51;Technology;Phones
TEC-PH-10002680;Samsung Galaxy Note 3;219.99;154;Technology;Phones
TEC-PH-10002726;netTALK DUO VoIP Telephone Service;52.49;26.2;Technology;Phones
TEC-PH-10002789;LG Exalt;155.99;113.9;Technology;Phones
TEC-PH-10002807;Motorla HX550 Universal Bluetooth Headset;39.55;19.8;Technology;Phones
TEC-PH-10002817;RCA ViSYS 25425RE1 Corded phone;134.99;95.8;Technology;Phones
TEC-PH-10002824;Jabra SPEAK 410 Multidevice Speakerphone;205.99;154.5;Technology;Phones
TEC-PH-10002834;Google Nexus 5;179.99;135;Technology;Phones
TEC-PH-10002844;Speck Products Candyshell Flip Case;34.99;25.9;Technology;Phones
TEC-PH-10002885;Apple iPhone 5;649.83;474.4;Technology;Phones
TEC-PH-10002890;AT&T 17929 Lendline Telephone;45.24;33.5;Technology;Phones
TEC-PH-10002922;ShoreTel ShorePhone IP 230 VoIP phone;168.99;118.3;Technology;Phones
TEC-PH-10002923;Logitech B530 USB Headset - headset - Full size. Binaural;36.99;27;Technology;Phones
TEC-PH-10003012;Nortel Meridian M3904 Professional Digital phone;153.99;109.3;Technology;Phones
TEC-PH-10003072;Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System;149.99;76.5;Technology;Phones
TEC-PH-10003092;Motorola L804;45.99;32.7;Technology;Phones
TEC-PH-10003095;Samsung HM1900 Bluetooth Headset;21.95;11;Technology;Phones
TEC-PH-10003171;Plantronics Encore H101 Dual Earpieces Headset;44.95;32.4;Technology;Phones
TEC-PH-10003174;RCA ViSYS 25825 Wireless digital phone;129.99;91;Technology;Phones
TEC-PH-10003187;Anker Astro Mini 3000mAh Ultra-Compact Portable Charger;19.99;20;Technology;Phones
TEC-PH-10003215;Jackery Bar Premium Fast-charging Portable Charger;29.95;15.3;Technology;Phones
TEC-PH-10003273;AT&T TR1909W;125.99;93.2;Technology;Phones
TEC-PH-10003356;SmartStand Mobile Device Holder. Assorted Colors;6.99;5;Technology;Phones
TEC-PH-10003357;Grandstream GXP2100 Mainstream Business Phone;76.49;55.1;Technology;Phones
TEC-PH-10003437;Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with;74.99;52.5;Technology;Phones
TEC-PH-10003442;Samsung Replacement EH64AVFWE Premium Headset;5.5;4.1;Technology;Phones
TEC-PH-10003484;Ooma Telo VoIP Home Phone System;125.99;94.5;Technology;Phones
TEC-PH-10003505;Geemarc AmpliPOWER60;92.8;65.9;Technology;Phones
TEC-PH-10003535;RCA ViSYS 25423RE1 Corded phone;99.99;73;Technology;Phones
TEC-PH-10003555;Motorola HK250 Universal Bluetooth Headset;22.99;22.5;Technology;Phones
TEC-PH-10003580;Cisco IP Phone 7961G-GE VoIP phone;216.58;158.1;Technology;Phones
TEC-PH-10003589;invisibleSHIELD by ZAGG Smudge-Free Screen Protector;17.99;9.4;Technology;Phones
TEC-PH-10003601;Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting. Black/Silver;164.99;115.5;Technology;Phones
TEC-PH-10003645;Aastra 57i VoIP phone;161.61;119.6;Technology;Phones
TEC-PH-10003655;Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4;1.98;1.4;Technology;Phones
TEC-PH-10003691;BlackBerry Q10;125.99;94.5;Technology;Phones
TEC-PH-10003800;i.Sound Portable Power - 8000 mAh;52.99;52.5;Technology;Phones
TEC-PH-10003811;Jabra Supreme Plus Driver Edition Headset;119.99;86.4;Technology;Phones
TEC-PH-10003875;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;9.72;6.9;Technology;Phones
TEC-PH-10003885;Cisco SPA508G;65.99;46.9;Technology;Phones
TEC-PH-10003931;JBL Micro Wireless Portable Bluetooth Speaker;59.99;45;Technology;Phones
TEC-PH-10003963;GE 2-Jack Phone Line Splitter;205.99;152.4;Technology;Phones
TEC-PH-10003988;LF Elite 3D Dazzle Designer Hard Case Cover. Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite;10.9;7.8;Technology;Phones
TEC-PH-10004006;Panasonic KX - TS880B Telephone;41.22;30.1;Technology;Phones
TEC-PH-10004042;ClearOne Communications CHAT 70 OC Speaker Phone;158.99;117.7;Technology;Phones
TEC-PH-10004071;PayAnywhere Card Reader;9.99;7.3;Technology;Phones
TEC-PH-10004080;Avaya 5410 Digital phone;67.99;49;Technology;Phones
TEC-PH-10004093;Panasonic Kx-TS550;45.99;32.7;Technology;Phones
TEC-PH-10004094;Motorola L703CM;155.99;117;Technology;Phones
TEC-PH-10004100;Griffin GC17055 Auxiliary Audio Cable;17.99;13;Technology;Phones
TEC-PH-10004120;AT&T 1080 Phone;136.99;101.4;Technology;Phones
TEC-PH-10004165;Mitel MiVoice 5330e IP Phone;274.99;203.5;Technology;Phones
TEC-PH-10004188;OtterBox Commuter Series Case - Samsung Galaxy S4;24.99;24.5;Technology;Phones
TEC-PH-10004241;Nokia Lumia 1020;449.99;324;Technology;Phones
TEC-PH-10004345;Cisco SPA 502G IP Phone;119.95;84;Technology;Phones
TEC-PH-10004348;OtterBox Defender Series Case - iPhone 5c;36.98;25.9;Technology;Phones
TEC-PH-10004389;Nokia Lumia 925;125.99;93.2;Technology;Phones
TEC-PH-10004434;Cisco IP Phone 7961G VoIP phone - Dark gray;135.95;96.5;Technology;Phones
TEC-PH-10004447;Toshiba IPT2010-SD IP Telephone;138.99;102.9;Technology;Phones
TEC-PH-10004522;Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black;58.49;43.9;Technology;Phones
TEC-PH-10004531;OtterBox Commuter Series Case - iPhone 5 & 5s;21.99;11.4;Technology;Phones
TEC-PH-10004536;Avaya 5420 Digital phone;134.99;101.2;Technology;Phones
TEC-PH-10004539;Wireless Extenders zBoost YX545 SOHO Signal Booster;188.99;138;Technology;Phones
TEC-PH-10004586;Wilson SignalBoost 841262 DB PRO Amplifier Kit;359.95;252;Technology;Phones
TEC-PH-10004614;AT&T 841000 Phone;69;51.8;Technology;Phones
TEC-PH-10004667;Cisco 8x8 Inc. 6753i IP Business Phone System;134.99;98.5;Technology;Phones
TEC-PH-10004700;PowerGen Dual USB Car Charger;9.99;5.4;Technology;Phones
TEC-PH-10004774;Gear Head AU3700S Headset;12.99;12.6;Technology;Phones
TEC-PH-10004830;Pyle PRT45 Retro Home Telephone;62.99;44.7;Technology;Phones
TEC-PH-10004833;Macally Suction Cup Mount;11.95;12;Technology;Phones
TEC-PH-10004875;PNY Rapid USB Car Charger - Black;7.99;5.8;Technology;Phones
TEC-PH-10004896;Nokia Lumia 521 (T-Mobile);29.99;21.6;Technology;Phones
TEC-PH-10004897;Mediabridge Sport Armband iPhone 5s;9.99;9.9;Technology;Phones
TEC-PH-10004908;Panasonic KX TS3282W Corded phone;84.99;59.5;Technology;Phones
TEC-PH-10004912;Cisco SPA112 2 Port Phone Adapter;54.95;39;Technology;Phones
TEC-PH-10004922;RCA Visys Integrated PBX 8-Line Router;66.99;50.2;Technology;Phones
TEC-PH-10004924;"SKILCRAFT Telephone Shoulder Rest. 2"" x 6.5"" x 2.5"". Black";7.39;5.4;Technology;Phones
TEC-PH-10004959;Classic Ivory Antique Telephone ZL1810;100.49;75.4;Technology;Phones
TEC-PH-10004977;GE 30524EE4;195.99;139.2;Technology;Phones
